"point_id","x","y","total_1860","total_1830","slaves_1830","total_1790","slaves_1790","slaves_1860","free_blacks_1860","total_1970","black_1970","total_1910","black_1910","total_2010","black_2010","jail_2010","jail_black_2010"
6765,-1740853,193220,9.418,"","","","","","",76.898,0.560,103.204,1.010,0.956,0.018,0.018,""
12108,1210878,-824619,0.161,"","","","",0.045,"",0.766,0.130,0.537,0.109,0.976,0.023,0.007,""
12596,1490783,-1206308,1.714,5.000,1.000,"","",0.339,0.085,2753.067,110.021,178.015,35.977,3.015,0.754,0.026,0.029
12241,676513,-875511,3.175,1.000,1.000,"","",2.013,0.192,9.422,2.158,4.636,2.535,1.447,0.854,"",""
9411,-2071651,-239362,0.373,"","","","","",0.003,0.888,0.028,37.010,0.692,1.213,0.012,0.003,""
882,498391,1185612,9.783,"","","","","",0.065,7.905,0.065,22.033,0.009,1.011,0.005,"",""
12178,676513,-850065,15.051,11.000,8.000,"","",8.472,0.346,31.990,6.195,19.703,10.772,2.285,0.846,0.013,0.007
12195,-646677,-875511,0.074,"","","","",0.001,"",4.397,0.024,2.950,0.040,1.789,0.012,0.001,""
12611,1516229,-1231754,3.021,8.000,1.000,"","",0.212,0.066,4301.515,171.902,278.138,56.212,4.703,1.176,0.040,0.046
128,-1308272,1414626,"","","","","","","",67.817,0.019,24.267,0.018,0.785,"",0.001,""
1002,472945,1160166,0.058,"","","","","","",1.918,0.008,0.749,"",1.821,0.008,"",""
11324,-1206488,-621051,0.484,"","","","","","",4.533,0.018,6.682,0.074,2.105,0.010,0.022,0.004
1495,701959,1058382,0.005,"","","","","","",1.829,0.008,1.638,0.003,2.450,0.012,0.006,""
12104,701959,-824619,46.155,34.000,25.000,"","",25.365,0.736,79.058,12.334,59.110,32.316,4.286,0.734,0.045,0.023
884,549283,1185612,257.531,1.000,"","","","",1.729,180.634,1.596,570.943,0.239,"","","",""
2085,778297,956598,5.559,"","","","","","",14.566,0.015,16.870,0.078,3.520,0.005,0.008,""
765,549283,1211058,270.149,1.000,"","","","",1.814,189.484,1.674,598.918,0.251,"","","",""
12177,651067,-850065,56.110,48.000,36.000,"","",30.835,0.895,96.110,14.994,67.708,24.802,5.314,0.910,0.055,0.029
9699,1643459,-264808,1.701,1.000,"","","",0.735,0.053,10.791,2.857,3.350,1.255,3.007,"",0.012,""
885,1948811,1185612,41.650,32.000,"",24.000,"","",0.011,45.841,0.020,39.301,0.033,5.187,0.011,0.007,""
130,2101487,1414626,0.329,"","","","","","",1.354,0.011,1.093,0.001,3.756,0.021,0.006,""
67,-1537286,1465518,0.009,"","","","","","",5.496,0.001,8.299,0.004,4.014,0.011,0.013,""
8018,-2224327,-10348,0.162,"","","","","","",20.268,1.855,2.018,0.008,4.277,0.523,0.013,0.007
654,269377,1236504,0.135,"","","","","","",3.181,0.003,35.261,0.012,4.410,0.013,0.006,""
11,-1842637,1541856,0.086,"","","","","","",37.881,0.093,22.886,0.026,4.709,0.060,0.016,0.001
12409,-443109,-1002740,0.210,"","","","","",0.006,5.602,0.001,1.595,0.030,6.172,0.030,0.025,0.005
280,-799353,1338288,"","","","","","","",30.820,0.048,13.634,0.015,6.058,0.008,0.021,""
12128,-595785,-850065,0.365,"","","","",0.003,0.001,14.233,0.015,10.491,0.029,7.219,0.066,0.019,""
12293,1287216,-900957,0.064,"","","","",0.011,"",3.050,0.291,1.069,0.578,6.637,0.074,0.031,0.003
1366,854634,1083828,1.928,"","","","","",0.010,57.421,1.391,43.354,0.076,7.298,0.032,0.032,""
11421,-952029,-646497,8.330,"","","","",0.031,0.029,4.866,0.026,13.179,0.109,7.071,0.126,0.176,0.011
6762,-1817191,193220,7.670,"","","","","","",77.068,0.564,103.418,1.019,8.527,0.089,0.040,""
169,-1155596,1389180,"","","","","","","",18.607,"",7.877,0.006,8.537,0.021,0.011,""
883,523837,1185612,670.498,3.000,"","","","",4.502,470.292,4.155,1486.487,0.623,"","","",""
353,-519447,1312842,"","","","","","","",16.927,0.174,22.308,0.011,7.681,0.033,0.040,""
12580,-137758,-1180862,52.682,"","","","",0.061,0.577,10.628,"",237.347,0.647,6.550,0.126,0.026,0.004
288,2152378,1338288,0.987,2.000,"","","","",0.001,4.062,0.033,3.280,0.002,8.821,0.038,0.014,""
9412,-2046205,-239362,3.108,"","","","","",0.024,7.402,0.230,308.416,5.765,10.111,0.096,0.025,0.001
12303,-723015,-926403,0.424,"","","","",0.003,0.001,25.254,0.136,16.944,0.230,10.274,0.068,0.008,""
12102,651067,-824619,165.614,129.000,97.000,"","",91.014,2.641,283.679,44.258,199.847,73.205,15.686,2.685,0.164,0.085
12492,-392218,-1079078,1.213,"","","","","","",3.284,0.041,29.190,0.023,12.200,0.047,0.034,""
12480,-61420,-1053632,4.805,"","","","",0.753,"",32.427,1.428,6.610,0.893,12.289,0.082,0.047,0.001
11879,-850245,-773727,0.264,"","","","",0.002,0.001,15.697,0.023,16.915,0.100,12.544,0.143,"",""
11219,-1384610,-595605,0.724,"","","","","",0.002,25.944,0.167,12.569,0.063,13.283,0.066,0.046,0.001
10121,-1766299,-366591,16.488,"","","","","",0.031,955.721,33.178,174.370,0.834,31.489,1.443,0.072,0.005
8495,1796135,-61240,11.845,10.000,3.000,6.000,2.000,4.276,0.394,12.974,5.354,20.586,8.619,13.530,4.362,0.029,0.023
12127,-621231,-850065,0.631,"","","","",0.004,0.002,37.566,0.203,25.205,0.343,15.283,0.102,0.012,""
6925,-1740853,167774,7.670,"","","","","","",74.129,0.495,99.709,0.871,16.553,0.317,0.319,""
12597,1516229,-1206308,4.057,11.000,1.000,"","",0.339,0.101,5794.676,231.486,380.802,77.577,22.302,2.407,0.108,0.068
11698,-875691,-722835,0.456,"","","","",0.003,0.002,11.301,0.061,30.609,0.253,16.423,0.293,0.408,0.026
12129,-570339,-850065,1.001,"","","","",0.007,0.003,38.997,0.040,28.745,0.080,19.780,0.181,0.052,""
6604,-1766299,218666,10.684,"","","","","","",77.068,0.564,103.418,1.019,15.009,0.507,0.070,0.003
2231,778297,931152,1.193,"","","","","",0.002,11.573,0.024,11.292,0.023,16.490,0.158,0.030,""
11514,-926583,-671943,22.213,"","","","",0.082,0.077,12.975,0.071,35.143,0.290,18.856,0.336,0.469,0.030
12027,727405,-799173,1.131,"","","","",0.298,0.022,35.742,5.793,6.277,2.221,16.993,5.226,0.064,0.039
6602,-1817191,218666,10.377,"","","","","","",77.068,0.564,103.418,1.019,20.448,0.315,0.095,0.002
11325,-1181042,-621051,4.564,"","","","","","",42.724,0.171,62.969,0.697,19.838,0.090,0.210,0.034
11326,-1155596,-621051,4.696,"","","","","","",43.961,0.176,64.791,0.717,20.412,0.093,0.216,0.035
9852,-1689962,-315700,22.658,"","","","","",0.024,1515.700,49.612,192.693,2.691,23.005,0.910,0.115,0.013
9700,-2071651,-290254,6.589,"","","","","",0.051,15.692,0.488,653.843,12.223,21.434,0.203,0.053,0.002
281,1974257,1338288,78.666,112.000,"",75.000,"","",0.091,323.619,2.660,261.323,0.179,23.253,0.079,0.038,""
12563,-137758,-1155416,147.509,"","","","",0.171,1.615,29.759,"",664.573,1.811,18.260,0.351,0.072,0.011
12282,396607,-900957,26.699,7.000,5.000,"","",20.730,0.399,137.966,38.373,75.145,34.791,25.965,16.744,0.258,0.140
279,-824799,1338288,"","","","","","","",69.892,0.079,42.806,0.047,27.099,0.033,0.043,""
12028,1007310,-799173,0.517,"","","","",0.187,0.010,39.166,5.017,2.461,0.706,20.353,0.398,0.154,0.013
2229,701959,931152,5.440,"","","","","",0.002,37.099,0.011,34.525,0.006,26.030,0.129,0.096,0.007
550,116702,1261950,0.791,"","","","","",0.001,35.340,0.046,24.011,0.024,28.636,0.218,0.060,0.026
1483,345715,1058382,2.008,"","","","","",0.006,41.745,0.011,57.123,0.029,27.840,0.066,0.084,0.001
1964,2101487,982044,11.709,8.000,"","","","",0.019,8.632,0.005,7.656,0.008,27.886,0.143,0.101,0.005
4346,-1282826,574909,364.043,"","","","","","",8997.172,13.814,4902.310,1.488,38.312,0.004,0.129,""
566,-1969867,1236504,20.463,"","","","","","",867.801,1.782,428.630,0.446,17.631,"",0.066,""
762,320269,1211058,0.833,"","","","","","",44.150,0.073,146.798,0.043,27.151,0.071,0.043,""
12256,-494001,-900957,0.757,"","","","","",0.186,161.461,4.226,50.623,0.899,34.289,0.281,0.023,0.002
12196,-519447,-875511,"","","","","","","",162.310,4.248,50.889,0.904,34.469,0.283,0.023,0.002
12504,-86866,-1079078,1.545,"","","","",0.226,0.006,34.634,1.389,8.194,0.529,29.388,0.273,0.209,0.011
12240,651067,-875511,81.755,44.000,31.000,"","",51.831,4.947,242.618,55.574,119.380,65.266,38.710,22.320,"",""
1364,803743,1083828,6.335,"","","","","",0.032,67.393,0.050,39.747,0.030,30.745,0.086,"",""
220,-1002921,1363734,"","","","","","","",122.822,0.545,23.587,0.077,31.964,0.049,0.097,0.001
12427,14918,-1002740,10.885,"","","","",6.640,"",87.968,16.927,42.842,14.046,32.920,3.480,0.224,0.066
7084,-1740853,142328,7.670,"","","","","","",70.483,0.409,95.108,0.687,37.081,0.711,0.714,""
12304,-697569,-926403,1.478,"","","","",0.010,0.005,87.948,0.475,59.009,0.803,35.780,0.238,0.027,""
12329,472945,-926403,32.096,5.000,2.000,"","",18.011,0.191,253.715,38.109,75.177,29.715,36.778,7.055,0.293,0.155
12335,676513,-926403,99.217,54.000,38.000,"","",62.901,6.004,294.439,67.444,144.878,79.206,45.223,26.696,"",""
7699,1796135,65990,27.521,26.000,7.000,18.000,4.000,9.364,0.828,31.730,8.369,28.553,9.643,23.848,0.440,0.047,0.004
30,-1995313,1490964,0.052,"","","","","","",13.190,0.003,12.325,"",34.209,0.211,0.034,0.001
5775,1821581,371341,2.976,3.000,"",2.000,"","",0.114,22.981,1.841,7.619,0.557,27.180,0.163,0.108,0.003
12252,-748461,-900957,1.668,"","","","",0.012,0.006,99.256,0.536,66.596,0.906,40.380,0.268,0.030,""
764,396607,1211058,1.129,"","","","","","",37.299,0.153,14.558,"",35.399,0.159,"",""
24,-1766299,1516410,1.622,"","","","","",0.001,138.222,0.390,68.863,0.102,42.675,0.154,0.137,0.001
14,-2071651,1516410,1.005,"","","","","","",234.588,0.358,45.575,0.013,57.172,7.856,0.154,0.054
2379,727405,905707,7.857,"","","","","",0.003,53.587,0.016,49.869,0.008,37.599,0.187,0.138,0.011
352,-544893,1312842,"","","","","","","",81.460,0.839,107.358,0.054,36.964,0.161,0.192,""
456,2050595,1287396,858.534,777.000,"",189.000,"","","",930.097,0.285,1135.821,0.400,29.887,"",0.054,""
553,2025149,1261950,858.534,1165.000,"",763.000,"","","",930.097,0.285,1135.821,0.400,29.887,"",0.054,""
554,2050595,1261950,858.534,790.000,"",208.000,"","","",930.097,0.285,1135.821,0.400,29.887,"",0.054,""
658,2050595,1236504,858.534,890.000,"",357.000,"","","",930.097,0.285,1135.821,0.400,29.887,"",0.054,""
770,2050595,1211058,858.534,1013.000,"",538.000,"","","",930.097,0.285,1135.821,0.400,29.887,"",0.054,""
1123,1923365,1134720,253.807,147.000,"",157.000,"","",0.031,352.548,0.128,300.106,0.264,50.227,0.088,0.071,0.001
2087,829189,956598,70.875,"","","","","","",185.723,0.191,215.095,0.999,44.885,0.068,0.099,""
11606,-901137,-697389,1.197,"","","","",0.008,0.004,29.666,0.161,80.348,0.664,43.111,0.769,1.071,0.068
10257,-1613624,-392037,78.681,"","","","","",0.255,1206.924,42.067,379.375,5.212,41.043,0.789,0.142,0.008
657,2025149,1236504,906.181,1182.000,"",787.000,"","",0.032,983.354,0.301,1172.980,0.426,33.062,0.009,0.071,""
11953,1134540,-773727,5.305,4.000,2.000,"","",1.576,0.014,17.716,3.428,13.094,6.290,39.586,8.767,0.273,0.126
1940,829189,982044,79.213,"","","","","","",207.573,0.213,240.401,1.117,48.405,0.074,0.107,""
1816,2126932,1007490,60.820,33.000,"",2.000,"","",0.242,53.936,0.054,53.876,0.136,43.881,0.165,0.113,0.001
12255,-672123,-900957,1.997,"","","","",0.014,0.007,118.856,0.642,79.746,1.085,48.354,0.321,0.037,""
3987,-2351556,625801,4.114,"","","","","",0.006,111.227,0.514,37.775,0.045,51.663,0.879,0.196,0.007
8653,1796135,-86686,66.847,51.000,15.000,30.000,7.000,21.072,1.853,132.185,28.396,109.879,36.459,47.356,15.266,0.101,0.080
7082,-1791745,142328,40.684,"","","","","",0.018,77.068,0.564,103.418,1.019,54.418,0.569,0.253,0.003
9264,-2071651,-213916,15.665,"","","","","",0.120,37.306,1.160,1554.419,29.058,50.957,0.483,0.126,0.005
455,2025149,1287396,857.064,1061.000,"",609.000,"","",0.039,1031.244,1.420,1201.645,0.460,38.848,0.035,0.068,""
127,-1333718,1414626,0.361,"","","","","",0.001,442.663,0.306,171.068,0.230,46.217,0.196,0.074,0.003
3142,1083648,778477,10.557,1.000,"","","","",0.001,60.126,0.031,59.434,0.014,52.990,0.296,0.124,0.041
10754,-1588178,-493821,6.106,"","","","","",0.020,10.427,0.051,48.173,0.623,44.522,0.670,0.102,0.004
6261,-2300665,269558,19.410,"","","","","",0.126,31.330,1.652,134.896,0.340,50.882,0.724,0.096,0.010
1817,2152378,1007490,130.329,16.000,"",1.000,"","",0.518,115.577,0.116,115.449,0.291,48.235,0.259,0.124,0.002
4828,-1384610,498571,39.297,"","","","","","",739.240,4.289,271.884,0.240,57.125,1.291,0.156,0.008
168,-1181042,1389180,"","","","","","","",135.049,"",57.174,0.042,61.961,0.149,0.081,""
769,2025149,1211058,1175.994,1182.000,"",787.000,"","",0.210,1284.940,0.388,1383.403,0.574,49.659,0.058,0.162,0.002
9850,-1740853,-315700,71.687,"","","","","",0.133,4155.310,144.252,758.133,3.626,136.911,6.272,0.312,0.023
9988,-1766299,-341146,71.687,"","","","","",0.133,4155.310,144.252,758.133,3.626,136.911,6.272,0.312,0.023
9989,-1740853,-341146,71.687,"","","","","",0.133,4155.310,144.252,758.133,3.626,136.911,6.272,0.312,0.023
4193,-1130150,600355,1.786,"","","","","",0.003,438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4354,-1079258,574909,1.170,"","","","","",0.001,438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4355,-1053813,574909,0.871,"","","","","",0.002,438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4356,-1028367,574909,1.076,"","","","","",0.002,438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4357,-1002921,574909,0.708,"","","","","",0.001,438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4358,-977475,574909,0.021,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4515,-1053813,549463,0.699,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4516,-1028367,549463,0.053,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4517,-1002921,549463,"","","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4518,-977475,549463,"","","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4676,-1053813,524017,0.911,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4677,-1028367,524017,0.743,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4678,-1002921,524017,0.421,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4840,-1079258,498571,0.912,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4841,-1053813,498571,0.912,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4842,-1028367,498571,0.912,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
4843,-1002921,498571,0.912,"","","","","","",438.253,5.624,274.692,2.397,63.715,0.548,0.241,0.006
5007,-1028367,473125,0.912,"","","","","","",438.139,5.617,274.681,2.395,63.744,0.548,0.242,0.006
9709,-1766299,-290254,71.687,"","","","","",0.133,4136.656,143.584,760.237,3.694,136.898,6.261,0.312,0.023
5008,-1002921,473125,0.912,"","","","","","",438.153,5.611,275.108,2.408,64.281,0.563,0.244,0.006
949,-875691,1160166,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
950,-850245,1160166,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
951,-824799,1160166,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
952,-799353,1160166,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
1069,-875691,1134720,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
1070,-850245,1134720,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
1071,-824799,1134720,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
1072,-799353,1134720,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
1190,-850245,1109274,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
1191,-824799,1109274,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
1192,-799353,1109274,"","","","","","","",92.624,"",238.621,0.225,62.197,0.206,0.067,""
11106,-1460948,-570159,2.235,"","","","","",0.007,29.610,0.139,20.612,0.223,59.422,0.352,0.180,0.003
3620,752851,702139,5.986,"","","","","",0.033,59.279,0.175,60.581,0.082,61.105,0.442,0.201,0.007
278,-850245,1338288,"","","","","","","",74.507,0.014,72.279,0.080,58.834,0.069,0.037,""
5006,-1053813,473125,0.912,"","","","","","",430.282,5.165,273.922,2.278,65.722,0.525,0.266,0.006
12334,651067,-926403,122.235,66.000,47.000,"","",77.494,7.397,362.749,83.091,178.490,97.582,67.648,32.486,"",""
3826,2025149,676693,67.299,51.000,"",45.000,1.000,"",0.774,32.268,0.132,72.016,1.661,69.354,0.726,0.339,0.021
1381,2203270,1083828,37.909,26.000,"",2.000,"","",0.040,34.729,0.010,35.718,0.033,61.909,0.440,0.057,0.004
7243,-1740853,116882,91.683,"","","","","",0.045,72.500,0.525,92.753,0.528,64.643,1.002,0.966,0.001
12552,1541675,-1129970,4.497,12.000,1.000,"","",0.108,0.054,2.827,1.726,341.676,136.008,61.177,10.290,0.210,0.092
1242,1897919,1109274,90.639,53.000,"",43.000,"","",0.048,236.159,0.096,211.793,0.213,64.176,0.180,0.104,0.001
1068,-901137,1134720,"","","","","","","",94.581,"",296.572,0.594,64.964,0.264,0.087,0.004
8966,1770689,-137578,128.756,98.000,24.000,56.000,11.000,30.970,2.407,440.084,48.976,191.836,31.917,64.033,0.273,0.188,0.003
2280,-1791745,905707,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2425,-1893529,880261,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2426,-1868083,880261,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2427,-1842637,880261,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2428,-1817191,880261,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2429,-1791745,880261,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2573,-1893529,854815,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2574,-1868083,854815,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2575,-1842637,854815,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2576,-1817191,854815,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2723,-1868083,829369,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2724,-1842637,829369,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2725,-1817191,829369,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2872,-1868083,803923,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2873,-1842637,803923,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2874,-1817191,803923,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
3028,-1868083,778477,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
3029,-1842637,778477,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
3030,-1817191,778477,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
3191,-1868083,753031,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
3192,-1842637,753031,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
3193,-1817191,753031,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,59.545,0.223,0.139,0.028
2131,-1791745,931152,6.346,"","","","","",0.034,176.472,0.733,99.316,0.049,59.600,0.223,0.140,0.028
171,2025149,1389180,226.452,214.000,"",52.000,"","",0.262,931.589,7.657,752.259,0.514,66.647,0.225,0.108,0.001
9849,-1766299,-315700,71.687,"","","","","",0.133,4155.310,144.252,758.133,3.626,143.071,8.348,0.326,0.030
12126,-646677,-850065,2.713,"","","","",0.019,0.009,161.448,0.872,108.323,1.473,65.681,0.436,0.050,""
2577,-1791745,854815,6.346,"","","","","",0.034,189.736,0.790,103.080,0.059,62.669,0.452,0.158,0.028
767,1974257,1211058,1326.425,701.000,"",532.000,"","",0.541,1465.156,0.433,1310.113,0.686,68.623,0.149,0.309,0.004
12032,1109094,-799173,8.397,5.000,3.000,"","",2.293,0.026,30.023,5.622,22.102,10.568,55.654,11.324,0.397,0.134
1189,-875691,1109274,"","","","","","","",102.909,0.007,236.382,0.242,70.712,0.265,0.116,0.005
831,-799353,1185612,"","","","","","","",175.276,0.155,240.713,0.234,70.771,0.196,0.122,""
2722,-1893529,829369,6.346,"","","","","",0.034,179.684,0.560,109.143,0.096,67.954,0.285,0.149,0.021
1004,1948811,1160166,690.207,578.000,"",397.000,"","",0.169,759.252,0.338,646.771,0.575,91.503,0.196,0.101,""
3190,-1893529,753031,6.346,"","","","","",0.034,180.148,0.535,110.538,0.103,69.138,0.294,0.151,0.020
12176,625621,-850065,749.736,597.000,446.000,"","",418.322,15.281,1377.836,231.135,923.627,357.985,97.952,31.022,0.667,0.347
948,-901137,1160166,"","","","","","","",100.829,0.001,332.756,0.824,70.985,0.301,0.101,0.006
551,1974257,1261950,1428.733,753.000,"",502.000,"","",0.583,1578.166,0.466,1411.163,0.739,74.012,0.161,0.333,0.004
95,-1435502,1440072,0.147,"","","","","","",101.253,0.022,20.973,0.006,71.314,0.280,0.147,""
664,2203270,1236504,554.005,187.000,"",24.000,"","",2.266,388.789,0.482,558.658,0.768,64.449,0.265,0.127,0.014
2279,-1817191,905707,6.346,"","","","","",0.034,176.389,0.734,99.232,0.049,68.007,0.268,0.159,0.033
12225,218485,-875511,30.123,30.000,12.000,"","",5.586,1.119,102.534,7.035,122.623,22.151,77.309,1.004,0.475,0.020
2572,-1918975,854815,6.346,"","","","","",0.034,181.690,0.454,115.172,0.125,73.070,0.323,0.155,0.017
12305,-468555,-926403,1.060,"","","","","",0.261,39.088,2.143,66.270,3.079,70.109,1.364,0.309,""
6277,-1893529,269558,24.821,"","","","","",0.114,43.814,0.070,295.639,3.124,54.541,0.139,0.117,0.035
6278,-1868083,269558,10.684,"","","","","","",43.814,0.070,295.639,3.124,54.541,0.139,0.117,0.035
6438,-1893529,244112,13.307,"","","","","",0.021,43.814,0.070,295.639,3.124,54.541,0.139,0.117,0.035
6439,-1868083,244112,10.684,"","","","","","",43.814,0.070,295.639,3.124,54.541,0.139,0.117,0.035
6600,-1868083,218666,8.968,"","","","","","",43.814,0.070,295.639,3.124,54.541,0.139,0.117,0.035
6116,-1868083,295003,12.440,"","","","","","",44.651,0.132,295.639,3.124,54.617,0.141,0.118,0.035
3027,-1893529,778477,6.346,"","","","","",0.034,183.386,0.364,120.272,0.149,77.397,0.355,0.160,0.013
4359,-952029,574909,"","","","","","","",435.166,5.221,287.648,2.752,81.360,1.013,0.322,0.011
5148,-1639070,447679,1.463,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5312,-1639070,422233,1.463,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5313,-1613624,422233,1.463,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5314,-1588178,422233,1.463,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5315,-1562732,422233,1.463,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5316,-1537286,422233,1.463,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5476,-1639070,396787,4.288,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5478,-1588178,396787,1.896,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5479,-1562732,396787,1.463,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5642,-1562732,371341,6.707,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5804,-1562732,345895,7.473,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
5966,-1562732,320449,7.473,"","","","","","",285.217,0.281,209.094,1.292,72.596,0.810,0.224,""
9710,-1740853,-290254,71.687,"","","","","",0.133,3595.706,124.209,821.261,5.676,136.515,5.946,0.313,0.023
1067,-926583,1134720,"","","","","","","",100.820,"",481.299,1.772,73.784,0.448,0.151,0.016
1187,-926583,1109274,"","","","","","","",100.820,"",481.299,1.772,73.784,0.448,0.151,0.016
12107,1083648,-824619,5.111,4.000,2.000,"","",1.396,0.016,18.275,3.422,13.453,6.433,76.262,9.747,0.543,0.115
4839,-1104704,498571,0.912,"","","","","","",438.253,5.624,274.692,2.397,81.090,0.708,0.307,0.008
2721,-1918975,829369,6.346,"","","","","",0.034,184.106,0.326,122.436,0.159,79.234,0.369,0.162,0.012
4194,-1104704,600355,1.789,"","","","","",0.004,429.719,5.430,273.185,2.336,80.997,0.638,0.295,0.006
5005,-1079258,473125,0.912,"","","","","","",409.852,4.402,276.981,2.029,87.251,0.628,2.553,0.165
5773,1770689,371341,115.240,84.000,2.000,78.000,9.000,0.816,28.295,338.120,54.566,138.497,27.514,80.673,6.164,0.259,0.252
351,-570339,1312842,"","","","","","","",152.694,1.572,201.239,0.100,69.288,0.301,0.360,""
170,1999703,1389180,276.482,281.000,"",94.000,"","",0.320,1137.405,9.349,918.456,0.627,81.922,0.277,0.132,0.001
5480,-1537286,396787,1.463,"","","","","","",285.581,0.280,213.151,1.285,74.561,0.813,0.240,""
6440,-1842637,244112,10.684,"","","","","","",44.492,0.080,291.717,3.081,57.753,0.283,0.135,0.035
2726,-1791745,829369,6.346,"","","","","",0.034,276.493,1.154,128.091,0.124,82.974,1.943,0.276,0.031
6128,-1562732,295003,7.473,"","","","","","",279.004,0.278,205.586,1.261,75.630,0.945,0.315,""
2230,727405,931152,11.716,"","","","","",0.003,287.992,0.166,246.325,0.230,76.630,0.283,0.257,0.011
1188,-901137,1109274,"","","","","","","",114.742,0.015,287.556,0.596,81.561,0.375,0.181,0.013
8868,-723015,-137578,77.657,"","","","","",0.195,158.521,"",1114.579,0.740,81.730,0.470,"",""
2424,-1918975,880261,6.346,"","","","","",0.034,186.191,0.216,128.707,0.189,84.554,0.408,0.169,0.007
